,filename,line_no,avg_line_len,max_line_len,avg_indentation,max_indentation,avg_numbers,avg_comments,max_numbers,avg_periods,avg_commas,avg_spaces,avg_parentheses,avg_arithmetic_operators,avg_comparison_operators,avg_assignments,avg_branches,avg_loops,avg_keywords,max_keywords,avg_blank_lines,max_occurrence_of_character,avg_vars_len,max_vars_len,avg_vars_count,max_vars_count,max_occurence_of_var,vars
10,snippet11,14,43.42857142857143,162,0.0,0,1.8571428571428572,0.14285714285714285,7,1.0,1.0,4.642857142857143,1.7142857142857142,0.6428571428571429,0.7857142857142857,0.9285714285714286,0.0,0.0,0.21428571428571427,1,0.35714285714285715,16,5.0,5,0.0,0,0,fixme
11,snippet12,12,20.083333333333332,52,1.1666666666666667,4,0.0,0.16666666666666666,0,0.25,0.4166666666666667,2.8333333333333335,1.9166666666666667,0.25,0.25,0.3333333333333333,0.08333333333333333,0.0,0.3333333333333333,2,0.16666666666666666,8,5.0,5,0.0,0,0,fixme
12,snippet13,18,30.88888888888889,135,0.2222222222222222,1,1.2222222222222223,0.3888888888888889,6,0.9444444444444444,0.4444444444444444,3.4444444444444446,2.6666666666666665,0.8333333333333334,0.5555555555555556,0.4444444444444444,0.2222222222222222,0.05555555555555555,1.1666666666666667,4,0.3888888888888889,21,5.0,5,0.0,0,0,fixme
13,snippet14,11,31.181818181818183,60,4.2727272727272725,6,0.09090909090909091,0.09090909090909091,1,0.09090909090909091,0.18181818181818182,6.818181818181818,2.3636363636363638,0.8181818181818182,0.45454545454545453,0.8181818181818182,0.09090909090909091,0.0,0.2727272727272727,2,0.0,12,5.0,5,0.0,0,0,fixme
14,snippet15,13,32.61538461538461,80,3.6923076923076925,12,2.0,0.38461538461538464,7,0.9230769230769231,0.38461538461538464,7.3076923076923075,2.6153846153846154,0.8461538461538461,0.6153846153846154,0.8461538461538461,0.0,0.0,0.0,0,0.23076923076923078,19,5.0,5,0.0,0,0,fixme
15,snippet16,17,23.352941176470587,39,0.0,0,0.0,0.0,0,0.0,0.7647058823529411,1.6470588235294117,0.35294117647058826,0.11764705882352941,0.11764705882352941,0.7647058823529411,0.0,0.0,0.23529411764705882,2,0.058823529411764705,4,5.0,5,0.0,0,0,fixme
16,snippet17,15,51.46666666666667,212,1.3333333333333333,2,1.2666666666666666,0.2,5,0.6,1.3333333333333333,4.4,3.466666666666667,0.8666666666666667,0.06666666666666667,1.4666666666666666,0.0,0.0,0.2,3,0.06666666666666667,28,5.0,5,0.0,0,0,fixme
17,snippet18,14,52.92857142857143,137,0.0,0,2.9285714285714284,0.7142857142857143,10,0.21428571428571427,0.2857142857142857,4.642857142857143,2.2857142857142856,0.6428571428571429,0.5,0.35714285714285715,0.0,0.07142857142857142,0.6428571428571429,2,0.14285714285714285,79,5.0,5,0.0,0,0,fixme
18,snippet19,18,30.444444444444443,77,1.4444444444444444,4,0.0,0.1111111111111111,0,0.5,0.5,4.055555555555555,2.111111111111111,0.5,0.5,0.6111111111111112,0.05555555555555555,0.0,0.5555555555555556,3,0.16666666666666666,13,5.0,5,0.0,0,0,fixme
19,snippet20,16,31.0625,65,0.5,2,1.125,0.25,7,0.0625,0.875,4.25,1.625,0.25,0.375,0.75,0.0,0.0625,0.9375,3,0.125,9,5.0,5,0.0,0,0,fixme
20,snippet21,12,43.666666666666664,70,2.0,8,0.25,0.0,1,0.16666666666666666,0.5,7.0,4.333333333333333,0.5833333333333334,0.6666666666666666,1.0,0.4166666666666667,0.0,1.4166666666666667,4,0.0,13,5.0,5,0.0,0,0,fixme
21,snippet22,17,42.470588235294116,99,4.470588235294118,6,0.47058823529411764,0.0,2,0.17647058823529413,2.0,9.058823529411764,2.3529411764705883,0.35294117647058826,0.29411764705882354,1.2352941176470589,0.0,0.0,0.9411764705882353,6,0.0,19,5.0,5,0.0,0,0,fixme
22,snippet23,18,29.333333333333332,109,0.0,0,2.5,0.3333333333333333,10,0.05555555555555555,0.5,5.111111111111111,0.8888888888888888,2.611111111111111,0.16666666666666666,0.8333333333333334,0.0,0.0,0.3888888888888889,2,0.2777777777777778,29,5.0,5,0.0,0,0,fixme
23,snippet24,12,21.833333333333332,57,1.5,4,0.16666666666666666,0.0,1,0.8333333333333334,0.4166666666666667,3.6666666666666665,2.1666666666666665,0.4166666666666667,0.5,0.75,0.08333333333333333,0.0,0.6666666666666666,2,0.16666666666666666,8,5.0,5,0.0,0,0,fixme
24,snippet25,16,59.375,199,0.0,0,5.625,0.0625,27,2.4375,3.3125,2.625,5.25,1.25,0.5,1.9375,0.0,0.0,0.6875,2,0.125,15,5.0,5,0.0,0,0,fixme
25,snippet26,12,23.083333333333332,75,1.6666666666666667,4,0.08333333333333333,0.0,1,0.3333333333333333,0.5833333333333334,4.333333333333333,2.0,0.16666666666666666,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.0,0.4166666666666667,1,0.16666666666666666,15,5.0,5,0.0,0,0,fixme
26,snippet27,15,31.666666666666668,74,0.4,2,0.4,0.26666666666666666,4,0.2,0.26666666666666666,3.2666666666666666,1.0666666666666667,0.5333333333333333,0.7333333333333333,0.4,0.0,0.0,0.26666666666666666,2,0.2,7,5.0,5,0.0,0,0,fixme
27,snippet28,13,42.07692307692308,107,1.6923076923076923,3,2.6923076923076925,0.5384615384615384,7,1.0,1.8461538461538463,5.230769230769231,1.6923076923076923,0.0,0.0,1.7692307692307692,0.0,0.0,0.6153846153846154,2,0.0,15,5.0,5,0.0,0,0,fixme
28,snippet29,15,58.4,113,22.666666666666668,52,1.1333333333333333,0.0,4,0.06666666666666667,0.7333333333333333,24.933333333333334,1.0666666666666667,0.3333333333333333,0.2,0.9333333333333333,0.0,0.06666666666666667,0.8,3,0.06666666666666667,55,5.0,5,0.0,0,0,fixme
29,snippet30,14,45.214285714285715,76,7.142857142857143,21,0.07142857142857142,0.14285714285714285,1,0.0,1.6428571428571428,12.0,1.0,0.14285714285714285,0.14285714285714285,1.7142857142857142,0.0,0.0,0.42857142857142855,2,0.07142857142857142,29,5.0,5,0.0,0,0,fixme
30,snippet31,14,78.64285714285714,95,29.142857142857142,34,3.7142857142857144,0.07142857142857142,14,2.4285714285714284,2.9285714285714284,30.285714285714285,4.285714285714286,0.42857142857142855,0.07142857142857142,1.0714285714285714,0.0,0.14285714285714285,0.7142857142857143,4,0.0,35,5.0,5,0.0,0,0,fixme
31,snippet32,17,35.64705882352941,76,8.882352941176471,21,0.11764705882352941,0.17647058823529413,1,0.8235294117647058,0.8823529411764706,13.235294117647058,2.235294117647059,0.11764705882352941,0.17647058823529413,0.7058823529411765,0.17647058823529413,0.0,0.4117647058823529,2,0.058823529411764705,31,5.0,5,0.0,0,0,fixme
32,snippet33,13,26.692307692307693,96,1.5384615384615385,4,0.0,0.0,0,0.15384615384615385,0.15384615384615385,3.8461538461538463,2.923076923076923,0.3076923076923077,0.38461538461538464,0.46153846153846156,0.15384615384615385,0.0,0.46153846153846156,2,0.07692307692307693,13,5.0,5,0.0,0,0,fixme
33,snippet34,16,36.125,65,1.25,2,8.4375,0.0,31,0.3125,6.5,3.375,2.5,0.4375,0.25,1.0625,0.0,0.0,0.4375,3,0.0625,11,5.0,5,0.0,0,0,fixme
34,snippet35,13,39.38461538461539,84,0.9230769230769231,2,1.6153846153846154,0.15384615384615385,4,0.15384615384615385,0.6153846153846154,6.769230769230769,2.8461538461538463,1.2307692307692308,1.0769230769230769,1.1538461538461537,0.0,0.0,0.38461538461538464,3,0.23076923076923078,14,5.0,5,0.0,0,0,fixme
35,snippet36,12,38.0,113,2.5,4,0.25,0.16666666666666666,2,0.08333333333333333,0.3333333333333333,6.25,3.6666666666666665,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.4166666666666667,0.0,0.9166666666666666,4,0.0,15,5.0,5,0.0,0,0,fixme
36,snippet37,15,35.666666666666664,133,2.8666666666666667,5,0.5333333333333333,0.3333333333333333,4,0.6666666666666666,0.26666666666666666,4.2,2.1333333333333333,0.3333333333333333,0.4,0.4,0.0,0.0,0.06666666666666667,1,0.06666666666666667,13,5.0,5,0.0,0,0,fixme
37,snippet38,12,66.08333333333333,115,0.0,0,4.25,0.25,10,1.25,3.75,4.0,3.1666666666666665,1.0833333333333333,0.3333333333333333,2.1666666666666665,0.0,0.0,0.25,1,0.0,115,5.0,5,0.0,0,0,fixme
38,snippet39,16,23.0,69,2.375,6,0.25,0.0,1,0.5625,0.4375,4.75,1.875,0.25,0.3125,0.4375,0.0625,0.0,0.5625,3,0.1875,16,5.0,5,0.0,0,0,fixme
39,snippet40,16,75.75,252,0.0,0,4.1875,0.125,15,0.875,3.1875,1.9375,5.875,1.5625,0.5625,2.4375,0.0,0.0,0.3125,3,0.3125,21,5.0,5,0.0,0,0,fixme
40,snippet41,13,37.46153846153846,90,0.15384615384615385,2,1.0,0.23076923076923078,5,0.15384615384615385,1.0,3.923076923076923,1.6923076923076923,0.46153846153846156,0.38461538461538464,0.6153846153846154,0.0,0.07692307692307693,0.38461538461538464,3,0.15384615384615385,12,5.0,5,0.0,0,0,fixme
41,snippet42,19,58.1578947368421,115,3.8947368421052633,28,1.1578947368421053,0.0,4,1.105263157894737,2.1578947368421053,8.473684210526315,2.1052631578947367,0.8947368421052632,0.05263157894736842,1.8421052631578947,0.0,0.0,0.5789473684210527,3,0.05263157894736842,29,5.0,5,0.0,0,0,fixme
42,snippet43,16,40.0625,126,0.0,0,0.4375,0.3125,5,1.0,0.25,4.375,1.25,0.375,0.3125,0.5,0.0,0.1875,1.1875,6,0.3125,19,5.0,5,0.0,0,0,fixme
43,snippet44,11,51.63636363636363,94,11.363636363636363,30,0.2727272727272727,0.0,1,0.45454545454545453,0.9090909090909091,13.090909090909092,3.4545454545454546,0.45454545454545453,0.6363636363636364,1.1818181818181819,0.0,0.09090909090909091,0.36363636363636365,2,0.0,30,5.0,5,0.0,0,0,fixme
44,snippet45,13,41.53846153846154,86,0.7692307692307693,10,0.6153846153846154,0.38461538461538464,4,0.46153846153846156,1.0769230769230769,3.6153846153846154,2.6153846153846154,0.9230769230769231,0.6923076923076923,1.0769230769230769,0.0,0.07692307692307693,0.6923076923076923,3,0.15384615384615385,11,5.0,5,0.0,0,0,fixme
45,snippet46,12,50.166666666666664,83,0.75,2,1.3333333333333333,0.16666666666666666,4,0.75,1.5,5.0,2.8333333333333335,0.9166666666666666,0.16666666666666666,1.6666666666666667,0.0,0.08333333333333333,0.5833333333333334,2,0.0,10,5.0,5,0.0,0,0,fixme
46,snippet47,12,38.916666666666664,92,0.5,2,0.75,0.25,4,0.75,0.9166666666666666,5.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.0833333333333333,0.0,0.0,0.5833333333333334,3,0.25,15,5.0,5,0.0,0,0,fixme
47,snippet48,13,31.615384615384617,76,2.1538461538461537,4,0.38461538461538464,0.0,2,0.6153846153846154,1.1538461538461537,4.923076923076923,2.6923076923076925,0.46153846153846156,0.38461538461538464,0.7692307692307693,0.0,0.0,0.38461538461538464,4,0.07692307692307693,10,5.0,5,0.0,0,0,fixme
48,snippet49,18,46.0,88,19.5,47,0.5,0.1111111111111111,3,0.05555555555555555,0.8333333333333334,20.88888888888889,0.8888888888888888,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.05555555555555555,0.3333333333333333,2,0.16666666666666666,47,5.0,5,0.0,0,0,fixme
49,snippet50,12,26.25,52,2.5,4,0.3333333333333333,0.0,2,0.08333333333333333,1.3333333333333333,4.916666666666667,3.5,0.16666666666666666,0.8333333333333334,0.5833333333333334,0.0,0.0,0.08333333333333333,1,0.08333333333333333,8,5.0,5,0.0,0,0,fixme
50,snippet51,12,16.416666666666668,42,1.6666666666666667,4,0.0,0.0,0,0.3333333333333333,0.16666666666666666,2.4166666666666665,2.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.5833333333333334,3,0.16666666666666666,5,5.0,5,0.0,0,0,fixme
51,snippet52,13,43.92307692307692,109,3.5384615384615383,6,0.8461538461538461,0.07692307692307693,5,0.9230769230769231,0.9230769230769231,10.076923076923077,1.3846153846153846,0.23076923076923078,0.07692307692307693,1.6153846153846154,0.0,0.0,0.15384615384615385,1,0.15384615384615385,26,5.0,5,0.0,0,0,fixme
52,snippet53,14,55.5,158,3.0,7,1.2142857142857142,0.42857142857142855,4,0.14285714285714285,2.2142857142857144,11.142857142857142,6.0,0.5714285714285714,1.2857142857142858,0.7857142857142857,0.35714285714285715,0.14285714285714285,2.0714285714285716,8,0.07142857142857142,28,5.0,5,0.0,0,0,fixme
53,snippet54,12,25.0,65,2.1666666666666665,4,0.25,0.0,3,0.16666666666666666,0.5833333333333334,4.166666666666667,3.1666666666666665,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.08333333333333333,0.0,0.5833333333333334,3,0.08333333333333333,7,5.0,5,0.0,0,0,fixme
54,snippet55,13,22.0,43,2.1538461538461537,4,0.15384615384615385,0.0,1,0.3076923076923077,0.5384615384615384,4.461538461538462,2.923076923076923,0.15384615384615385,0.3076923076923077,0.6153846153846154,0.15384615384615385,0.0,0.6923076923076923,2,0.07692307692307693,8,5.0,5,0.0,0,0,fixme
55,snippet56,15,43.666666666666664,79,5.266666666666667,29,1.4,0.06666666666666667,7,0.5333333333333333,1.3333333333333333,7.533333333333333,2.533333333333333,0.8,0.06666666666666667,1.7333333333333334,0.0,0.0,0.26666666666666666,1,0.0,32,5.0,5,0.0,0,0,fixme
56,snippet57,17,30.764705882352942,96,0.11764705882352941,2,1.9411764705882353,0.17647058823529413,10,1.0588235294117647,0.35294117647058826,5.0588235294117645,2.7058823529411766,1.0,0.47058823529411764,0.7058823529411765,0.0,0.058823529411764705,0.23529411764705882,2,0.29411764705882354,49,5.0,5,0.0,0,0,fixme
57,snippet58,13,21.153846153846153,56,2.3076923076923075,4,0.0,0.15384615384615385,0,0.3076923076923077,0.3076923076923077,4.923076923076923,2.4615384615384617,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.3076923076923077,0.0,0.6923076923076923,2,0.0,12,5.0,5,0.0,0,0,fixme
58,snippet59,14,54.57142857142857,74,0.0,0,2.142857142857143,0.21428571428571427,4,1.6428571428571428,0.42857142857142855,3.7857142857142856,0.7142857142857143,1.4285714285714286,0.5714285714285714,0.5714285714285714,0.0,0.0,0.35714285714285715,1,0.0,14,5.0,5,0.0,0,0,fixme
59,snippet60,17,39.294117647058826,69,0.7058823529411765,2,1.1176470588235294,0.058823529411764705,6,1.7058823529411764,0.47058823529411764,4.705882352941177,3.6470588235294117,1.3529411764705883,1.2352941176470589,1.2941176470588236,0.0,0.11764705882352941,0.35294117647058826,2,0.0,11,5.0,5,0.0,0,0,fixme
60,snippet61,17,23.529411764705884,40,0.0,0,0.35294117647058826,0.17647058823529413,3,0.23529411764705882,0.5882352941176471,1.0588235294117647,0.9411764705882353,0.47058823529411764,0.47058823529411764,0.5882352941176471,0.11764705882352941,0.0,1.5294117647058822,4,0.23529411764705882,5,5.0,5,0.0,0,0,fixme
61,snippet62,13,28.76923076923077,96,0.8461538461538461,7,0.07692307692307693,0.07692307692307693,1,0.6923076923076923,0.6153846153846154,1.3846153846153846,2.6153846153846154,0.23076923076923078,0.15384615384615385,0.46153846153846156,0.0,0.0,0.15384615384615385,1,0.15384615384615385,10,5.0,5,0.0,0,0,fixme
62,snippet63,13,20.846153846153847,46,1.6923076923076923,4,0.0,0.07692307692307693,0,0.3076923076923077,0.46153846153846156,2.6153846153846154,1.5384615384615385,0.07692307692307693,0.23076923076923078,0.07692307692307693,0.0,0.0,0.6923076923076923,3,0.15384615384615385,6,5.0,5,0.0,0,0,fixme
63,snippet64,18,26.444444444444443,42,0.0,0,4.5,0.5555555555555556,10,0.6666666666666666,0.3333333333333333,4.111111111111111,2.2222222222222223,0.7222222222222222,1.6111111111111112,1.6666666666666667,0.0,0.0,0.05555555555555555,1,0.16666666666666666,6,5.0,5,0.0,0,0,fixme
64,snippet65,13,35.46153846153846,79,2.3076923076923075,4,0.9230769230769231,0.0,3,0.6153846153846154,1.5384615384615385,4.230769230769231,4.923076923076923,0.7692307692307693,0.6153846153846154,1.3076923076923077,0.0,0.15384615384615385,0.38461538461538464,2,0.07692307692307693,10,5.0,5,0.0,0,0,fixme
65,snippet66,21,24.095238095238095,95,0.0,0,0.38095238095238093,0.19047619047619047,2,0.047619047619047616,0.38095238095238093,1.4761904761904763,3.619047619047619,3.761904761904762,0.9523809523809523,0.9523809523809523,0.0,0.23809523809523808,0.38095238095238093,4,0.14285714285714285,18,5.0,5,0.0,0,0,fixme
66,snippet67,15,32.666666666666664,56,0.6666666666666666,5,1.3333333333333333,0.26666666666666666,5,0.13333333333333333,1.0666666666666667,3.2666666666666666,2.4,0.4,0.4,1.3333333333333333,0.0,0.0,0.26666666666666666,1,0.0,9,5.0,5,0.0,0,0,fixme
67,snippet68,17,51.88235294117647,86,0.0,0,1.2941176470588236,0.11764705882352941,5,0.23529411764705882,0.7058823529411765,3.0,1.411764705882353,0.7058823529411765,0.7058823529411765,0.9411764705882353,0.0,0.0,0.8823529411764706,3,0.17647058823529413,13,5.0,5,0.0,0,0,fixme
68,snippet69,13,31.615384615384617,76,2.1538461538461537,4,0.38461538461538464,0.0,2,0.6153846153846154,1.1538461538461537,4.923076923076923,2.6923076923076925,0.46153846153846156,0.38461538461538464,0.7692307692307693,0.0,0.0,0.38461538461538464,4,0.07692307692307693,10,5.0,5,0.0,0,0,fixme
69,snippet70,13,20.692307692307693,82,2.0,4,0.07692307692307693,0.0,1,0.23076923076923078,0.46153846153846156,4.076923076923077,2.1538461538461537,0.23076923076923078,0.3076923076923077,0.46153846153846156,0.07692307692307693,0.0,0.46153846153846156,2,0.07692307692307693,13,5.0,5,0.0,0,0,fixme
70,snippet71,13,21.923076923076923,73,1.8461538461538463,4,0.23076923076923078,0.0,1,0.0,0.5384615384615384,4.769230769230769,2.3076923076923075,0.23076923076923078,0.38461538461538464,0.46153846153846156,0.07692307692307693,0.0,0.15384615384615385,1,0.15384615384615385,17,5.0,5,0.0,0,0,fixme
71,snippet72,17,21.294117647058822,70,2.9411764705882355,6,0.0,0.0,0,0.11764705882352941,0.5294117647058824,4.823529411764706,2.588235294117647,0.11764705882352941,0.11764705882352941,0.35294117647058826,0.29411764705882354,0.0,0.7058823529411765,2,0.0,10,5.0,5,0.0,0,0,fixme
72,snippet73,14,31.285714285714285,67,2.2857142857142856,6,0.21428571428571427,0.21428571428571427,2,0.07142857142857142,0.21428571428571427,5.071428571428571,2.0,0.14285714285714285,0.2857142857142857,0.21428571428571427,0.14285714285714285,0.0,0.2857142857142857,1,0.14285714285714285,13,5.0,5,0.0,0,0,fixme
73,snippet74,13,135.07692307692307,246,0.0,0,10.076923076923077,0.07692307692307693,20,3.3076923076923075,0.15384615384615385,1.3846153846153846,13.692307692307692,8.23076923076923,0.6153846153846154,0.6153846153846154,0.0,0.0,0.0,0,0.15384615384615385,22,5.0,5,0.0,0,0,fixme
74,snippet75,14,31.642857142857142,74,1.2857142857142858,4,0.14285714285714285,0.14285714285714285,2,1.6428571428571428,0.9285714285714286,4.5,3.0,0.21428571428571427,0.35714285714285715,0.6428571428571429,0.07142857142857142,0.0,0.7142857142857143,3,0.14285714285714285,14,5.0,5,0.0,0,0,fixme
75,snippet76,18,33.44444444444444,92,9.61111111111111,21,1.2222222222222223,0.0,3,0.5,1.1666666666666667,11.722222222222221,1.0,0.2222222222222222,0.05555555555555555,1.3888888888888888,0.0,0.0,0.2777777777777778,2,0.05555555555555555,23,5.0,5,0.0,0,0,fixme
76,snippet77,15,35.86666666666667,62,0.0,0,0.8666666666666667,0.0,3,0.4,0.13333333333333333,0.5333333333333333,3.7333333333333334,0.6666666666666666,0.8,0.8,0.06666666666666667,0.0,0.13333333333333333,2,0.0,7,5.0,5,0.0,0,0,fixme
77,snippet78,16,25.5,67,0.0,0,0.375,0.1875,4,0.8125,0.5625,2.9375,1.5,0.6875,0.6875,0.875,0.0,0.0,0.1875,2,0.25,8,5.0,5,0.0,0,0,fixme
78,snippet79,18,48.44444444444444,111,0.5555555555555556,2,7.611111111111111,0.16666666666666666,39,1.8333333333333333,4.833333333333333,4.833333333333333,1.4444444444444444,0.2222222222222222,0.2222222222222222,0.8333333333333334,0.0,0.05555555555555555,0.5555555555555556,3,0.2777777777777778,26,5.0,5,0.0,0,0,fixme
79,snippet80,13,45.84615384615385,103,1.0769230769230769,2,0.6153846153846154,0.15384615384615385,4,0.15384615384615385,1.3076923076923077,6.6923076923076925,2.1538461538461537,0.5384615384615384,0.0,1.6923076923076923,0.0,0.0,0.5384615384615384,2,0.07692307692307693,18,5.0,5,0.0,0,0,fixme
80,snippet81,13,23.76923076923077,58,2.923076923076923,6,0.0,0.15384615384615385,0,0.07692307692307693,0.15384615384615385,5.3076923076923075,2.0,0.38461538461538464,0.46153846153846156,0.46153846153846156,0.23076923076923078,0.0,0.38461538461538464,1,0.07692307692307693,12,5.0,5,0.0,0,0,fixme
81,snippet82,13,38.15384615384615,112,0.9230769230769231,4,0.0,0.0,0,0.3076923076923077,0.46153846153846156,4.230769230769231,3.076923076923077,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.0,0.0,1.3846153846153846,5,0.15384615384615385,22,5.0,5,0.0,0,0,fixme
82,snippet83,17,40.76470588235294,83,2.6470588235294117,7,18.0,0.11764705882352941,60,1.8823529411764706,1.1764705882352942,4.764705882352941,1.5294117647058822,1.0588235294117647,0.11764705882352941,0.8823529411764706,0.0,0.0,0.11764705882352941,1,0.17647058823529413,21,5.0,5,0.0,0,0,fixme
83,snippet84,17,42.8235294117647,90,0.6470588235294118,9,0.058823529411764705,0.29411764705882354,1,0.29411764705882354,3.176470588235294,5.235294117647059,1.2941176470588236,0.8823529411764706,0.6470588235294118,0.6470588235294118,0.0,0.0,0.17647058823529413,1,0.23529411764705882,30,5.0,5,0.0,0,0,fixme
84,snippet85,14,57.285714285714285,103,0.5,2,2.2857142857142856,0.2857142857142857,9,0.5,1.5,3.7142857142857144,4.571428571428571,1.0714285714285714,0.9285714285714286,1.8571428571428572,0.07142857142857142,0.07142857142857142,0.5714285714285714,2,0.07142857142857142,9,5.0,5,0.0,0,0,fixme
85,snippet86,16,37.1875,112,0.5,2,0.0,0.0,0,0.25,2.125,3.875,1.875,0.25,0.25,0.5,0.0,0.0,0.8125,3,0.25,13,5.0,5,0.0,0,0,fixme
86,snippet87,15,35.93333333333333,78,4.8,8,0.13333333333333333,0.0,2,0.06666666666666667,1.4666666666666666,7.4,3.066666666666667,0.26666666666666666,0.26666666666666666,0.4,0.13333333333333333,0.0,0.8666666666666667,3,0.2,14,5.0,5,0.0,0,0,fixme
87,snippet88,17,31.705882352941178,159,0.0,0,2.3529411764705883,0.29411764705882354,8,0.7058823529411765,1.5294117647058822,0.8235294117647058,1.8823529411764706,0.29411764705882354,0.0,1.2941176470588236,0.0,0.0,0.11764705882352941,1,0.0,10,5.0,5,0.0,0,0,fixme
88,snippet89,13,32.84615384615385,79,1.2307692307692308,2,0.9230769230769231,0.0,6,0.15384615384615385,0.6153846153846154,4.153846153846154,3.3846153846153846,0.8461538461538461,0.6923076923076923,0.9230769230769231,0.0,0.0,0.15384615384615385,1,0.23076923076923078,11,5.0,5,0.0,0,0,fixme
89,snippet90,17,59.411764705882355,276,0.0,0,2.235294117647059,0.17647058823529413,12,0.11764705882352941,0.6470588235294118,3.6470588235294117,1.5294117647058822,1.6470588235294117,0.5294117647058824,1.0,0.0,0.0,0.11764705882352941,1,0.29411764705882354,28,5.0,5,0.0,0,0,fixme
90,snippet91,18,21.055555555555557,53,0.6666666666666666,2,1.3333333333333333,0.05555555555555555,16,0.2777777777777778,0.3888888888888889,3.9444444444444446,1.8888888888888888,0.2222222222222222,0.0,0.6111111111111112,0.0,0.05555555555555555,0.6111111111111112,3,0.16666666666666666,10,5.0,5,0.0,0,0,fixme
91,snippet92,16,62.4375,127,3.875,18,1.25,0.25,4,2.9375,1.0,11.1875,4.6875,1.625,1.1875,1.1875,0.0,0.0625,0.625,2,0.0,27,5.0,5,0.0,0,0,fixme
92,snippet93,17,33.411764705882355,66,3.764705882352941,6,1.1764705882352942,0.0,9,0.7058823529411765,1.1176470588235294,7.0,2.9411764705882355,0.47058823529411764,0.5294117647058824,0.9411764705882353,0.11764705882352941,0.0,0.29411764705882354,1,0.0,11,5.0,5,0.0,0,0,fixme
93,snippet94,15,42.06666666666667,120,0.8666666666666667,13,0.9333333333333333,0.4,3,0.06666666666666667,1.2666666666666666,4.533333333333333,4.4,1.2,0.5333333333333333,0.6666666666666666,0.0,0.06666666666666667,0.4,3,0.13333333333333333,20,5.0,5,0.0,0,0,fixme
